id,name,position
8950,eduard chukhlebov,2134
2719,jack cockwell,2135
3766,john collison,2136
4114,patrick collison,2137
3488,henry davis,2138
2299,francois feuillet,2139
7244,susumu fujita,2140
1317,filaret galchev,2141
7674,yuri gushchin,2142
5058,david hall,2143
8063,he simo,2144
7933,hon kwok lung,2145
5444,elie horn,2146
5056,huang bingwen,2147
6683,huang xiaofen,2148
8693,masayuki ishihara,2149
9284,tarang jain,2150
3634,jiang wei,2151
5959,jiang xuefei,2152
6678,david kabiller,2153
5989,morris kahn,2154
6171,"anton kathrein, jr.",2155
4640,kim dae-il,2156
8847,michael kim,2157
4603,ihor kolomoyskyy,2158
9582,koo bon-sik,2159
3232,igor kudryashkin,2160
2013,lev kvetnoi,2161
5786,theodore leonsis,2162
3045,lev leviev,2163
5573,liang zhaoxian,2164
2366,john liew,2165
8442,paul little,2166
3632,liu fuhai,2167
3550,liu jincheng,2168
1130,liu shaoxi,2169
5022,lu weiding,2170
8826,duncan macmillan,2171
7170,george marcus,2172
9983,bernardo matte,2173
7102,eliodoro matte,2174
1480,mi enhua,2175
4311,lowell milken,2176
9279,nirmal minda,2177
6178,martin naughton,2178
6878,vadim novinsky,2179
7743,sergei petrov,2180
5979,carolyn rafaelian,2181
7896,lawrence rossy,2182
1825,alice schwartz,2183
8817,martin selig,2184
1307,sathien setthasit,2185
6843,evan sharp,2186
8259,ravindra kishore sinha,2187
3436,axel stawski,2188
4999,beny steinmetz,2189
4291,dirk stroeer,2190
5579,sun shangchuan,2191
8246,sam tarascio,2192
9463,robert toll,2193
5003,surin upatkoon,2194
8970,alexander vik,2195
6094,peter-alexander wacker,2196
7908,wang jianyi,2197
9508,v. prem watsa,2198
9742,sandy weill,2199
8496,wen pengcheng,2200
9721,wu chung-yi,2201
5502,yang jianxin,2202
1174,yao xinyi,2203
1711,zhao xiaoqiang,2204
3538,zhou liangzhang,2205
7797,zhu xingming,2206
3123,zhuo jun,2207
7030,olgun zorlu,2208
