id,age,gender,country,image,name,position,Source,worth BUSD, worthChange millions USD
6047,58,Male,Brazil,https://specials-images.forbesimg.com/imageserve/5a7b970f4bbe6f2652f4f182/416x416.jpg?background=000000&cropX1=80&cropX2=2749&cropY1=0&cropY2=2670,pedro moreira salles,385,"Diversified  ==> banking, minerals",5,0
2166,73,Male,None,https://specials-images.forbesimg.com/imageserve/56d6fc6ee4b0c144a7f69c91/416x416.jpg?background=000000&cropX1=100&cropX2=717&cropY1=18&cropY2=635,frederick smith,386,Logistics  ==> FedEx,5,0
5063,64,Female,United States,https://specials-images.forbesimg.com/imageserve/55fa1ca9e4b0ffa7afe4ad5a/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=81&cropY2=825,ronda stryker,387,Healthcare  ==> medical equipment,5,0
7677,67,Male,United Kingdom,https://specials-images.forbesimg.com/imageserve/5a81613e4bbe6f2652f54830/416x416.jpg?background=000000&cropX1=1081&cropX2=3606&cropY1=296&cropY2=2820,richard branson,388,Diversified  ==> Virgin,5,0
8057,67,Male,None,https://specials-images.forbesimg.com/imageserve/59d3d6ce31358e542c0344be/416x416.jpg?background=000000&cropX1=1886&cropX2=4500&cropY1=9&cropY2=2624,subhash chandra,389,Media & Entertainment  ==> media,5,0
3271,50,Female,United Kingdom,https://specials-images.forbesimg.com/imageserve/5a8157de4bbe6f2652f547d0/416x416.jpg?background=000000&cropX1=244&cropX2=1268&cropY1=2&cropY2=1026,denise coates,390,Gambling & Casinos  ==> online gambling,5,0
4952,82,Female,None,https:http://specials-images.forbesimg.com/imageserve/0c186d731d1dfabdfc4d436fc9add327/416x416.jpg?background=000000&cropX1=169&cropX2=644&cropY1=27&cropY2=502,martha ingram,391,"Media & Entertainment  ==> book distribution, transportation",5,0
5767,70,Male,None,https://specials-images.forbesimg.com/imageserve/56896bd8e4b0ffa7afe8a5d8/416x416.jpg?background=000000&cropX1=173&cropX2=1576&cropY1=247&cropY2=1649,law kar po,392,Real Estate  ==> real estate,5,0
6408,81,Male,None,https://specials-images.forbesimg.com/imageserve/2d5e4df45e57233fed043051652af0b8/416x416.jpg?background=000000&cropX1=124&cropX2=2188&cropY1=0&cropY2=2066,joe lewis,393,Finance and Investments  ==> investments,5,0
1474,70,Female,None,https://specials-images.forbesimg.com/imageserve/2d5e4df45e57233fed043051652af0b8/416x416.jpg?background=000000&cropX1=124&cropX2=2188&cropY1=0&cropY2=2066,gabriella meister,394,Manufacturing  ==> appliances,5,0
1276,72,None,None,https://specials-images.forbesimg.com/imageserve/2d5e4df45e57233fed043051652af0b8/416x416.jpg?background=000000&cropX1=124&cropX2=2188&cropY1=0&cropY2=2066,fernando roberto moreira salles,395,"Diversified  ==> banking, minerals",5,0
9176,56,Male,None,https://specials-images.forbesimg.com/imageserve/5a7b7f56a7ea43169012eec2/416x416.jpg?background=000000&cropX1=1941&cropX2=5568&cropY1=48&cropY2=3673,joao moreira salles,396,"Diversified  ==> banking, minerals",5,0
6516,62,Male,Brazil,https://specials-images.forbesimg.com/imageserve/5a7b99aa31358e4955ace000/416x416.jpg?background=000000&cropX1=14&cropX2=2133&cropY1=183&cropY2=2304,walther moreira salles junior,397,"Finance and Investments  ==> banking, minerals",5,0
3863,65,Male,None,https://specials-images.forbesimg.com/imageserve/5a7f40de31358e4955ad1ab2/416x416.jpg?background=000000&cropX1=754&cropX2=3948&cropY1=7&cropY2=3203,pankaj patel,398,Healthcare  ==> pharmaceuticals,5,0
2920,60,Female,None,https://specials-images.forbesimg.com/imageserve/83fbe5433dfa59f56151a75692d7107d/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=24&cropY2=768,karen pritzker,399,"Service  ==> hotels, investments",5,0
8670,72,Male,None,https://specials-images.forbesimg.com/imageserve/5a812d2e31358e4955ad317c/416x416.jpg?background=000000&cropX1=731&cropX2=3382&cropY1=17&cropY2=2666,thomas schmidheiny,400,Construction & Engineering  ==> cement,5,0
5088,60,None,None,https://specials-images.forbesimg.com/imageserve/5ad8dbcc4bbe6f2310f30bbc/416x416.jpg?background=000000&cropX1=983&cropX2=3887&cropY1=388&cropY2=3289,vichai srivaddhanaprabha,401,Fashion & Retail  ==> duty-free,5,0
2811,87,Male,Japan,https://specials-images.forbesimg.com/imageserve/551acc08e4b0ffa93fd266d4/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=100&cropY2=844,keiichiro takahara,402,Manufacturing  ==> diapers,5,0
6346,62,None,None,https://specials-images.forbesimg.com/imageserve/5a7f33f14bbe6f2652f52f71/416x416.jpg?background=000000&cropX1=122&cropX2=1106&cropY1=0&cropY2=985,m.a. yusuff ali,403,Fashion & Retail  ==> retail,5,0
9327,70,None,None,https://specials-images.forbesimg.com/imageserve/59d67a6d31358e542c036094/416x416.jpg?background=000000&cropX1=491&cropX2=1750&cropY1=525&cropY2=1784,robert bass,404,"Energy  ==> oil, investments",4,0
4021,53,Male,United States,https://specials-images.forbesimg.com/imageserve/59d7cc144bbe6f37dda01db7/416x416.jpg?background=000000&cropX1=749&cropX2=2926&cropY1=188&cropY2=2364,marc benioff,405,Technology  ==> business software,4,0
4516,2020,Male,None,https://specials-images.forbesimg.com/imageserve/bd193087013752ba2761836aea9beace/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=5&cropY2=748,martin & olivier bouygues,406,"Construction & Engineering  ==> construction, media",4,0
6746,80,None,South Korea,https://specials-images.forbesimg.com/imageserve/5b15a4284bbe6f74868b8fb9/416x416.jpg?background=000000&cropX1=10&cropX2=3386&cropY1=5&cropY2=3382,chung mong-koo,407,Automotive  ==> motor vehicles,4,0
7865,91,Male,None,https://specials-images.forbesimg.com/imageserve/04bf8bc05f398814c72260b756b2fc5a/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=39&cropY2=783,charles dolan,408,Media & Entertainment  ==> cable television,4,0
3445,75,Male,United States,https://specials-images.forbesimg.com/imageserve/5605a059e4b0ffa7afe518cd/416x416.jpg?background=000000&cropX1=0&cropX2=374&cropY1=25&cropY2=399,ray lee hunt,409,"Energy  ==> oil, real estate",4,0
4119,66,None,China,https://specials-images.forbesimg.com/imageserve/5a7cdce9a7ea431690130bca/416x416.jpg?background=000000&cropX1=402&cropX2=3421&cropY1=20&cropY2=3036,liu yonghao,410,Service  ==> agribusiness,4,0
4546,48,None,None,https://specials-images.forbesimg.com/imageserve/5a8dd57331358e4955adfab7/416x416.jpg?background=000000&cropX1=1830&cropX2=2481&cropY1=47&cropY2=698,john overdeck,411,Finance and Investments  ==> hedge funds,4,0
7104,62,Male,India,https://specials-images.forbesimg.com/imageserve/5a7f033b4bbe6f2652f52cc9/416x416.jpg?background=000000&cropX1=532&cropX2=2491&cropY1=207&cropY2=2168,ajay piramal,412,Healthcare  ==> pharmaceuticals,4,0
4886,58,Male,None,https://specials-images.forbesimg.com/imageserve/5a806519a7ea431690133751/416x416.jpg?background=000000&cropX1=937&cropX2=3600&cropY1=6&cropY2=2667,"enrique razon, jr.",413,Logistics  ==> ports,4,0
2312,95,Male,None,https://specials-images.forbesimg.com/imageserve/59d65d5a31358e542c035e47/416x416.jpg?background=000000&cropX1=0&cropX2=2289&cropY1=77&cropY2=2365,sumner redstone,414,Media & Entertainment  ==> media,4,0
9713,2020,Male,None,https://specials-images.forbesimg.com/imageserve/589faa1f31358e1a35ab2c22/416x416.jpg?background=000000&cropX1=130&cropX2=713&cropY1=0&cropY2=583,paolo & gianfelice mario rocca,415,Metals & Mining  ==> pipe manufacturing,4,0
7250,63,Male,United States,https://specials-images.forbesimg.com/imageserve/ba18b6f38b0a9ad48193fbb68d7e2af2/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=174&cropY2=918,reinhold schmieding,416,Healthcare  ==> medical devices,4,0
7511,56,Male,United States,https://specials-images.forbesimg.com/imageserve/5a8dd482a7ea431690140ad3/416x416.jpg?background=000000&cropX1=1463&cropX2=3000&cropY1=114&cropY2=1650,david siegel,417,Finance and Investments  ==> hedge funds,4,0
5745,52,Male,None,https://specials-images.forbesimg.com/imageserve/5a8093dca7ea431690133a06/416x416.jpg?background=000000&cropX1=4&cropX2=1510&cropY1=7&cropY2=1512,andrei skoch,418,Metals & Mining  ==> steel,4,0
3732,57,Male,China,https://specials-images.forbesimg.com/imageserve/5a8093dca7ea431690133a06/416x416.jpg?background=000000&cropX1=4&cropX2=1510&cropY1=7&cropY2=1512,yu yong,419,Finance and Investments  ==> mining,4,0
8713,76,Male,United States,https://specials-images.forbesimg.com/imageserve/55eeed2de4b0ffa7afe46f76/416x416.jpg?background=000000&cropX1=2&cropX2=741&cropY1=145&cropY2=885,sam zell,420,"Real Estate  ==> real estate, private equity",4,0
7233,58,Male,None,https://specials-images.forbesimg.com/imageserve/5a7d28f24bbe6f2652f512b4/416x416.jpg?background=000000&cropX1=0&cropX2=677&cropY1=39&cropY2=716,zhou jianping,421,Fashion & Retail  ==> fashion retail,4,0
1109,2020,Male,None,https://specials-images.forbesimg.com/imageserve/5a7f0f23a7ea4316901328cb/416x416.jpg?background=000000&cropX1=525&cropX2=2538&cropY1=580&cropY2=2592,bajaj brothers,422,Diversified  ==> diversified,4,0
7090,39,Male,Canada,https://specials-images.forbesimg.com/imageserve/5a7baaa831358e4955ace13f/416x416.jpg?background=000000&cropX1=251&cropX2=2914&cropY1=6&cropY2=2667,garrett camp,423,Technology  ==> Uber,4,0
8045,64,None,None,https:http://specials-images.forbesimg.com/imageserve/5601a7bae4b0ffa7afe4f31b/416x416.jpg?background=000000&cropX1=43&cropX2=624&cropY1=27&cropY2=609,bubba cathy,424,Food and Beverage  ==> Chick-fil-A,4,0
7885,65,Male,United States,https:http://specials-images.forbesimg.com/imageserve/5601a7fbe4b0ffa7afe4f321/416x416.jpg?background=000000&cropX1=76&cropX2=632&cropY1=81&cropY2=637,dan cathy,425,Food and Beverage  ==> Chick-fil-A,4,0
8286,50,Male,People's Republic of China,https://specials-images.forbesimg.com/imageserve/5a7cb12931358e4955acf6aa/416x416.jpg?background=000000&cropX1=5&cropX2=2500&cropY1=621&cropY2=3117,fu liquan,426,Technology  ==> surveillance equipment,4,0
4643,66,None,None,https://specials-images.forbesimg.com/imageserve/5a8160bc31358e4955ad3459/416x416.jpg?background=000000&cropX1=406&cropX2=1705&cropY1=0&cropY2=1299,philip & cristina green,427,Fashion & Retail  ==> fashion retail,4,0
8025,60,Male,Russia,https://specials-images.forbesimg.com/imageserve/5a80ad5c4bbe6f2652f53f26/416x416.jpg?background=000000&cropX1=709&cropX2=3372&cropY1=6&cropY2=2667,mikhail gutseriev,428,"Energy  ==> oil, real estate",4,0
6718,77,Male,None,https://specials-images.forbesimg.com/imageserve/57e0693fa7ea430a8a1a0744/416x416.jpg?background=000000&cropX1=0&cropX2=692&cropY1=55&cropY2=748,"rupert johnson, jr.",429,Finance and Investments  ==> money management,4,0
5397,41,None,United States,https://specials-images.forbesimg.com/imageserve/59d657a9a7ea436b47b37bfc/416x416.jpg?background=000000&cropX1=1277&cropX2=3651&cropY1=1191&cropY2=3565,travis kalanick,430,Technology  ==> Uber,4,0
4757,58,Male,None,https://specials-images.forbesimg.com/imageserve/5a809253a7ea4316901339e3/416x416.jpg?background=000000&cropX1=1438&cropX2=5042&cropY1=16&cropY2=3617,andrei kozitsyn,431,Metals & Mining  ==> metals,4,0
6976,83,Male,None,https://specials-images.forbesimg.com/imageserve/6aa168e1614f8eb78442ac32eba88159/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=129&cropY2=872,horst paulmann,432,Fashion & Retail  ==> retail,4,0
9770,72,None,None,https://specials-images.forbesimg.com/imageserve/6aa168e1614f8eb78442ac32eba88159/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=129&cropY2=872,julio ponce lerou,433,Metals & Mining  ==> fertilizer,4,0
4027,66,Male,USA,https://specials-images.forbesimg.com/imageserve/59d7b0a831358e542c036a26/416x416.jpg?background=000000&cropX1=604&cropX2=1623&cropY1=883&cropY2=1903,trevor rees-jones,434,Energy  ==> oil & gas,4,0
9456,44,Male,None,https://specials-images.forbesimg.com/imageserve/722e3047dfe2159900cf97ce4b7468d8/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=21&cropY2=765,mark scheinberg,435,Gambling & Casinos  ==> online gambling,4,0
2170,53,Male,None,https://specials-images.forbesimg.com/imageserve/59d7e2474bbe6f37dda01fd9/416x416.jpg?background=000000&cropX1=1412&cropX2=4500&cropY1=373&cropY2=3463,jeffrey skoll,436,Technology  ==> eBay,4,0
8237,59,Male,None,https://specials-images.forbesimg.com/imageserve/97fc228669c9fca0e18d1de9ab1f9021/416x416.jpg?background=000000&cropX1=47&cropX2=683&cropY1=82&cropY2=719,murat ulker,437,Food and Beverage  ==> food,4,0
6127,46,None,None,https://specials-images.forbesimg.com/imageserve/5a7e352131358e4955ad1283/416x416.jpg?background=000000&cropX1=921&cropX2=1675&cropY1=330&cropY2=1084,daniel ziff,438,Finance and Investments  ==> investments,4,0
6930,54,Male,None,https://specials-images.forbesimg.com/imageserve/f28727f64bd577600bfc8680b6918a8c/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=37&cropY2=781,dirk ziff,439,Finance and Investments  ==> investments,4,0
8164,51,Male,USA,https:http://specials-images.forbesimg.com/imageserve/a79b15bcfbd8937c1b3ece8bea3b6d8e/416x416.jpg?background=000000&cropX1=0&cropX2=715&cropY1=2&cropY2=717,robert ziff,440,Finance and Investments  ==> investments,4,0
3394,71,Male,None,https://specials-images.forbesimg.com/imageserve/98c126cea0829deac65b48b44ed0e22e/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=55&cropY2=796,juergen blickle,441,Manufacturing  ==> auto parts,4,0
8471,74,Male,None,https://specials-images.forbesimg.com/imageserve/58c84489a7ea431f321b1e0e/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=193&cropY2=937,bernard broermann,442,Healthcare  ==> hospitals,4,0
2254,71,Male,None,https://specials-images.forbesimg.com/imageserve/a7b7be54be6e804267f2130bed323d27/416x416.jpg?background=000000&cropX1=68&cropX2=600&cropY1=82&cropY2=614,clive calder,443,Media & Entertainment  ==> record label,4,0
7993,65,Male,None,https://specials-images.forbesimg.com/imageserve/55fa0f3be4b0ffa7afe4accd/416x416.jpg?background=000000&cropX1=18&cropX2=739&cropY1=206&cropY2=928,stanley druckenmiller,444,Finance and Investments  ==> hedge funds,4,0
8398,92,None,United States,https://specials-images.forbesimg.com/imageserve/5a8dd67331358e4955adfb0a/416x416.jpg?background=000000&cropX1=2929&cropX2=3752&cropY1=559&cropY2=1381,ted lerner,445,Real Estate  ==> real estate,4,0
3132,61,None,China,https://specials-images.forbesimg.com/imageserve/5a7ccb71a7ea4316901309e5/416x416.jpg?background=000000&cropX1=271&cropX2=2191&cropY1=3&cropY2=1925,li shuirong,446,Manufacturing  ==> petrochemicals,4,0
1897,66,Male,Malaysia,https://specials-images.forbesimg.com/imageserve/5a7fc5e3a7ea431690133158/416x416.jpg?background=000000&cropX1=409&cropX2=1898&cropY1=53&cropY2=1543,lim kok thay,447,Gambling & Casinos  ==> casinos,4,0
7535,70,Male,None,https://specials-images.forbesimg.com/imageserve/d0b9926c84cb83dc19638faf3e09ff04/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=11&cropY2=754,niels peter louis-hansen,448,Healthcare  ==> medical devices,4,0
5919,66,None,None,https://specials-images.forbesimg.com/imageserve/5a811cf14bbe6f2652f545bd/416x416.jpg?background=000000&cropX1=200&cropX2=1698&cropY1=0&cropY2=1500,fredrik lundberg,449,"Real Estate  ==> real estate, investments",4,0
5506,56,Female,United States,https://specials-images.forbesimg.com/imageserve/5a811cf14bbe6f2652f545bd/416x416.jpg?background=000000&cropX1=200&cropX2=1698&cropY1=0&cropY2=1500,gwendolyn sontheim meyer,450,Food and Beverage  ==> Cargill,4,0
4713,64,Male,United States,https:http://specials-images.forbesimg.com/imageserve/033ba8ea1f4e0697e1ca957753400dc9/416x416.jpg?background=000000&cropX1=129&cropX2=651&cropY1=68&cropY2=590,j. christopher reyes,451,Food and Beverage  ==> food distribution,4,0
2470,62,Male,None,https:http://specials-images.forbesimg.com/imageserve/033ba8ea1f4e0697e1ca957753400dc9/416x416.jpg?background=000000&cropX1=129&cropX2=651&cropY1=68&cropY2=590,jude reyes,452,Food and Beverage  ==> food distribution,4,0
8865,59,Female,None,https://specials-images.forbesimg.com/imageserve/5a7e05b04bbe6f2652f522fb/416x416.jpg?background=000000&cropX1=5&cropX2=2269&cropY1=250&cropY2=2515,alexandra schoerghuber,453,Real Estate  ==> real estate,4,0
5017,89,Male,None,https://specials-images.forbesimg.com/imageserve/59d7c3ae31358e542c036bec/416x416.jpg?background=000000&cropX1=535&cropX2=1385&cropY1=103&cropY2=953,sheldon solow,454,Real Estate  ==> real estate,4,0
1520,83,Male,Philippines,https://specials-images.forbesimg.com/imageserve/599b5c6e4bbe6f5997f042f6/416x416.jpg?background=000000&cropX1=77&cropX2=384&cropY1=29&cropY2=336,lucio tan,455,Diversified  ==> diversified,4,0
7777,2020,Male,None,https://specials-images.forbesimg.com/imageserve/e9477990f0df68ea92063acd9c7228d1/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=160&cropY2=904,majid al futtaim,456,"Real Estate  ==> real estate, retail",4,0
7673,63,Male,None,https://specials-images.forbesimg.com/imageserve/5a7dd34f4bbe6f2652f51d49/416x416.jpg?background=000000&cropX1=1172&cropX2=2779&cropY1=13&cropY2=1621,andrej babis,457,Food and Beverage  ==> agriculture,4,0
2876,50,None,None,https://specials-images.forbesimg.com/imageserve/c1dbd4fa31b702a401ff195c647b54e4/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=73&cropY2=817,dona bertarelli,458,Diversified  ==> biotech,4,0
1286,55,Male,None,https://specials-images.forbesimg.com/imageserve/561fbcbde4b0ffa7afe5e581/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=0&cropY2=744,cai kui,459,Real Estate  ==> real estate,4,0
1692,62,Male,None,https://specials-images.forbesimg.com/imageserve/5a7e0381a7ea431690131cd4/416x416.jpg?background=000000&cropX1=5&cropX2=1277&cropY1=33&cropY2=1305,bidzina ivanishvili,460,Finance and Investments  ==> investments,4,0
7414,78,Male,None,https://specials-images.forbesimg.com/imageserve/5a8dd527a7ea431690140b09/416x416.jpg?background=000000&cropX1=0&cropX2=2173&cropY1=386&cropY2=2559,"jeremy jacobs, sr.",461,Service  ==> concessions,4,0
7700,58,Male,None,https://specials-images.forbesimg.com/imageserve/5a8dd527a7ea431690140b09/416x416.jpg?background=000000&cropX1=0&cropX2=2173&cropY1=386&cropY2=2559,chris larsen,462,Finance and Investments  ==> cryptocurrency,4,0
8338,76,None,None,https://specials-images.forbesimg.com/imageserve/e24f0d9158264ab6398b101f3749b091/416x416.jpg?background=000000&cropX1=66&cropX2=744&cropY1=76&cropY2=754,patrick lee,463,Manufacturing  ==> paper,4,0
7137,61,None,None,https://specials-images.forbesimg.com/imageserve/561fad16e4b0ffa7afe5e1bf/416x416.jpg?background=000000&cropX1=5&cropX2=744&cropY1=82&cropY2=822,liang wengen,464,Manufacturing  ==> construction equipment,4,0
8657,60,Male,None,https://specials-images.forbesimg.com/imageserve/5a7f76684bbe6f2652f5329d/416x416.jpg?background=000000&cropX1=530&cropX2=2995&cropY1=10&cropY2=2477,denis o'brien,465,Telecom  ==> telecom,4,0
8689,2020,Male,None,https://specials-images.forbesimg.com/imageserve/55f77d16e4b0ffa7afe49443/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=224&cropY2=968,kapil & rahul bhatia,466,Service  ==> airlines,4,0
6441,75,Male,None,https://specials-images.forbesimg.com/imageserve/58c71f63a7ea431f321b0e85/416x416.jpg?background=000000&cropX1=101&cropX2=742&cropY1=73&cropY2=714,jean-pierre cayard,467,Food and Beverage  ==> spirits,4,0
3791,57,Male,None,https://specials-images.forbesimg.com/imageserve/5b15a4774bbe6f74868b8fd9/416x416.jpg?background=000000&cropX1=3&cropX2=1362&cropY1=0&cropY2=1360,chey tae-won,468,"Telecom  ==> IT, telecom",4,0
4373,44,Male,None,https://specials-images.forbesimg.com/imageserve/5a7cafb031358e4955acf666/416x416.jpg?background=000000&cropX1=1260&cropX2=4999&cropY1=8&cropY2=3744,fang wei,469,Manufacturing  ==> steel,4,0
9083,58,Male,None,https://specials-images.forbesimg.com/imageserve/8f717dbb5da19b397ed4670d344be3dc/416x416.jpg?background=000000&cropX1=19&cropX2=744&cropY1=6&cropY2=731,andrei guriev,470,Manufacturing  ==> fertilizers,4,0
3861,77,None,Sweden,https://specials-images.forbesimg.com/imageserve/58a2844531358e1a35ab53ff/416x416.jpg?background=000000&cropX1=208&cropX2=688&cropY1=81&cropY2=561,bertil hult,471,Service  ==> education,4,0
1123,50,Male,None,https://specials-images.forbesimg.com/imageserve/58a2844531358e1a35ab53ff/416x416.jpg?background=000000&cropX1=208&cropX2=688&cropY1=81&cropY2=561,ji changqun,472,Real Estate  ==> real estate,4,0
3604,63,None,United States,https://specials-images.forbesimg.com/imageserve/59d7c9a8a7ea436b47b389b8/416x416.jpg?background=000000&cropX1=284&cropX2=604&cropY1=286&cropY2=606,"paul tudor jones, ii.",473,Finance and Investments  ==> hedge funds,4,0
1661,85,Male,None,https://specials-images.forbesimg.com/imageserve/58a0e48da7ea431f32195afa/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=216&cropY2=960,robert miller,474,Fashion & Retail  ==> retail,4,0
3200,46,Male,None,https://specials-images.forbesimg.com/imageserve/58a398fda7ea431f32198651/416x416.jpg?background=000000&cropX1=0&cropX2=639&cropY1=2&cropY2=642,sergei popov,475,Finance and Investments  ==> banking,4,0
9515,68,Male,None,https://specials-images.forbesimg.com/imageserve/5a8113674bbe6f2652f544de/416x416.jpg?background=000000&cropX1=750&cropX2=2447&cropY1=219&cropY2=1917,juan roig,476,Fashion & Retail  ==> supermarkets,4,0
4221,70,None,United States,https:http://specials-images.forbesimg.com/imageserve/1b5f05362e07e6167bd725cc03bc8494/416x416.jpg?background=000000&cropX1=0&cropX2=1050&cropY1=158&cropY2=1209,john sall,477,Technology  ==> software,4,0
5172,80,Male,None,https://specials-images.forbesimg.com/imageserve/100d13fa2eecf478f9d1dce37f2f34c5/416x416.jpg?background=000000&cropX1=18&cropX2=675&cropY1=64&cropY2=721,leonard stern,478,Real Estate  ==> real estate,4,0
8354,74,Male,Hong Kong,https://specials-images.forbesimg.com/imageserve/f4143f928bec51caf481ad44beb7d878/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=140&cropY2=881,ye chenghai,479,Healthcare  ==> pharmaceuticals,4,0
1631,72,Male,None,https://specials-images.forbesimg.com/imageserve/5a81544c4bbe6f2652f547b4/416x416.jpg?background=000000&cropX1=424&cropX2=1902&cropY1=438&cropY2=1917,anthony bamford,480,Construction & Engineering  ==> construction equipment,4,0
6016,58,None,None,https://specials-images.forbesimg.com/imageserve/33f3416ee4f4e17cb8ea4cf680b1179c/416x416.jpg?background=000000&cropX1=0&cropX2=688&cropY1=3&cropY2=691,chu mang yee,481,Real Estate  ==> real estate,4,0
5832,58,Male,None,https://specials-images.forbesimg.com/imageserve/56cc6f81e4b062f6b59a5171/416x416.jpg?background=000000&cropX1=3&cropX2=718&cropY1=0&cropY2=715,juan carlos escotet,482,Finance and Investments  ==> banking,4,0
1304,79,None,None,https://specials-images.forbesimg.com/imageserve/58a65d5ea7ea431f3219ae3f/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=177&cropY2=921,miguel fluxa rossello,483,Service  ==> hotels,4,0
5914,56,Male,None,https://specials-images.forbesimg.com/imageserve/5a7a3c9331358e4955acc63d/416x416.jpg?background=000000&cropX1=1929&cropX2=4914&cropY1=0&cropY2=2984,andrew forrest,484,Metals & Mining  ==> mining,4,0
5214,83,Male,None,https://specials-images.forbesimg.com/imageserve/5a7e366831358e4955ad128e/416x416.jpg?background=000000&cropX1=312&cropX2=2373&cropY1=326&cropY2=2388,paul gauselmann,485,Gambling & Casinos  ==> gambling,4,0
9848,56,Female,None,https://specials-images.forbesimg.com/imageserve/5a7e366831358e4955ad128e/416x416.jpg?background=000000&cropX1=312&cropX2=2373&cropY1=326&cropY2=2388,tamara gustavson,486,Service  ==> self storage,4,0
4568,66,Male,None,https://specials-images.forbesimg.com/imageserve/59cc0a1e31358e542c02fa0b/416x416.jpg?background=000000&cropX1=246&cropX2=747&cropY1=1&cropY2=502,micky jagtiani,487,Fashion & Retail  ==> retail,4,0
9576,51,Male,None,https://specials-images.forbesimg.com/imageserve/58a38de731358e1a35ab63f5/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=47&cropY2=791,johan johannson,488,Fashion & Retail  ==> grocery stores,4,0
3472,51,Male,Hong Kong,https://specials-images.forbesimg.com/imageserve/5a57a469a7ea431690109d2b/416x416.jpg?background=000000&cropX1=1549&cropX2=3240&cropY1=977&cropY2=2667,richard li,489,Telecom  ==> telecom,4,0
8125,70,Male,None,https://specials-images.forbesimg.com/imageserve/59d7f5c5a7ea436b47b38bd1/416x416.jpg?background=000000&cropX1=549&cropX2=1262&cropY1=117&cropY2=830,john morris,490,Fashion & Retail  ==> sporting goods retail,4,0
9331,78,Male,Germany,https://specials-images.forbesimg.com/imageserve/56c9c404e4b062f6b59a2a66/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=2&cropY2=743,theo mueller,491,Food and Beverage  ==> dairy,4,0
6897,74,None,None,https://specials-images.forbesimg.com/imageserve/5ac250e1a7ea432fbc1dc878/416x416.jpg?background=000000&cropX1=1114&cropX2=3777&cropY1=0&cropY2=2662,akio nitori,492,Fashion & Retail  ==> home furnishings,4,0
9128,65,Male,None,https://specials-images.forbesimg.com/imageserve/5ac250e1a7ea432fbc1dc878/416x416.jpg?background=000000&cropX1=1114&cropX2=3777&cropY1=0&cropY2=2662,wolfgang reimann,493,Fashion & Retail  ==> consumer goods,4,0
8098,53,Male,None,https://specials-images.forbesimg.com/imageserve/5ac250e1a7ea432fbc1dc878/416x416.jpg?background=000000&cropX1=1114&cropX2=3777&cropY1=0&cropY2=2662,matthias reimann-andersen,494,Fashion & Retail  ==> consumer goods,4,0
5812,54,Male,None,https://specials-images.forbesimg.com/imageserve/5ac250e1a7ea432fbc1dc878/416x416.jpg?background=000000&cropX1=1114&cropX2=3777&cropY1=0&cropY2=2662,stefan reimann-andersen,495,Fashion & Retail  ==> consumer goods,4,0
8030,66,Female,None,https://specials-images.forbesimg.com/imageserve/5ac250e1a7ea432fbc1dc878/416x416.jpg?background=000000&cropX1=1114&cropX2=3777&cropY1=0&cropY2=2662,renate reimann-haas,496,Fashion & Retail  ==> consumer goods,4,0
8178,55,Male,None,https://specials-images.forbesimg.com/imageserve/59dbe7574bbe6f37dda037a5/416x416.jpg?background=000000&cropX1=1126&cropX2=2783&cropY1=120&cropY2=1776,robert smith,497,Finance and Investments  ==> private equity,4,0
3112,48,None,United States,https://specials-images.forbesimg.com/imageserve/59d7e37131358e542c036d89/416x416.jpg?background=000000&cropX1=1620&cropX2=3823&cropY1=831&cropY2=3034,russ weiner,498,Food and Beverage  ==> energy drinks,4,0
9606,92,None,Mexico,https://specials-images.forbesimg.com/imageserve/59d7e37131358e542c036d89/416x416.jpg?background=000000&cropX1=1620&cropX2=3823&cropY1=831&cropY2=3034,jeronimo arango,499,Fashion & Retail  ==> retail,4,0
5779,80,Male,None,https://specials-images.forbesimg.com/imageserve/5a7f4513a7ea431690132ad1/416x416.jpg?background=000000&cropX1=882&cropX2=2669&cropY1=284&cropY2=2072,rahul bajaj,500,Automotive  ==> motorcycles,4,0
