id,name,position,Unnamed: 0
9909,susanne ziMMERMANN VON SIEfart ,1338.0,1389
7391,aras AGAlarov,1339.0,1390
3796,mauriCE ALTer,1340.0,1391
9397,an KANG,1341.0,1392
1776,alex BEARd,1342.0,1393
2337,nicolas BERGGRUEN,1343.0,1394
6480,VLADIMIR BOGDANov,1344.0,1395
3516,julIO BOZAno,1345.0,1396
9778,anna MARIA braun,1346.0,1397
4502,JOHANNA BRAUN,1347.0,1398
7765,karl friEDRICH BRAUn,1348.0,1399
5958,anaND BUrman,1349.0,1400
3530,EDOUARD CARmignac,1350.0,1401
1814,cHEN JIANHUA,1351.0,1402
8942,CHEUNG yan,1352.0,1403
5810,chuNG MONG-joon,1353.0,1404
6617,jacK COWIN,1354.0,1405
8749,cui GENLIANG,1355.0,1406
1683,koMMER Damen,1356.0,1407
4240,dieGO DELLA VALLE,1357.0,1408
4464,dou ZHENGGANG,1358.0,1409
7537,n. murraY EDWards,1359.0,1410
6653,gabriel ESCARREr,1360.0,1411
2005,clEMENT Fayat,1361.0,1412
4650,james FRANCE,1362.0,1413
4332,senapathY GOPALAKRISHNan,1363.0,1414
3233,dAVID HARDINg,1364.0,1415
1498,sTEWART Horejsi,1365.0,1416
2048,huaNG QISen,1366.0,1417
5170,HAMILTON JAMEs,1367.0,1418
7725,john KApoor,1368.0,1419
9889,willIAM Lauder,1369.0,1420
9539,lI ZONGsong,1370.0,1421
5317,willY MICHel,1371.0,1422
9007,masaHIRO Noda,1372.0,1423
9378,gregorIO PEREZ Companc,1373.0,1424
4678,lindA PRITZKER,1374.0,1425
3035,QIN HUI,1375.0,1426
3413,maTTHIAS REInhart,1376.0,1427
9934,brian ROBERTS,1377.0,1428
2175,alberto ROEMmers,1378.0,1429
3344,GERALD SCHwartz,1379.0,1430
5876,THAKSIN SHInawatra,1380.0,1431
3546,williAM stone,1381.0,1432
5048,peTTER STORDAlen,1382.0,1433
5229,JULIA STOSCHEk,1383.0,1434
6368,mAXIMILIAN STOSchek,1384.0,1435
5462,sUN SHOUKUAN,1385.0,1436
2129,ba duONG TRan,1386.0,1437
2130,hAMDI ULukaya,1387.0,1438
7425,wong LUEN Hei,1388.0,1439
2632,wu YULAN,1389.0,1440
5228,xu HAng,1390.0,1441
8440,yaNG ERZhu,1391.0,1442
4596,yao kuIZHANG,1392.0,1443
8133,sheng jiAN zhong,1393.0,1444
6763,marCEL Adams,1394.0,1445
4350,"herbert ALLEn, jr.",1395.0,1446
1959,michAEL AShcroft,1396.0,1447
7591,roMAN AVDeev,1397.0,1448
5551,emilio azcARRAGA JEan,1398.0,1449
8121,sEZAI BACAKSIZ,1399.0,1450
1769,leslEY BAMBerger,1400.0,1451
4802,angela BENNETT,1401.0,1452
2087,hubertus BENTEler,1402.0,1453
2293,ludwig tHEODOR BRAun,1403.0,1454
3888,nICOLA BULGARI,1404.0,1455
6151,paoLO BULGARI,1405.0,1456
8284,cHEN DEjun,1406.0,1457
6203,TONY Chen,1407.0,1458
1807,cheN XUELI,1408.0,1459
5253,luigi CREMONINI,1409.0,1460
6992,domiNIQUE DEsseigne,1410.0,1461
2128,sefik yiLMAZ DIZDAR,1411.0,1462
6008,doMENICO DOLCe,1412.0,1463
1806,paVEL DUROv,1413.0,1464
6732,john FARBEr,1414.0,1465
2804,roberT FISHER,1415.0,1466
4589,wILLIAM FISher,1416.0,1467
9333,steFANO GABBANa,1417.0,1468
3128,rolf GERLing,1418.0,1469
2912,sergE GOdin,1419.0,1470
9732,sergeI GORDeev,1420.0,1471
4576,MEHMET NAZIF gunal,1421.0,1472
9530,yusuf HAMied,1422.0,1473
7288,gerry HARVEY,1423.0,1474
5312,tiMOTHY HEAdington,1424.0,1475
9791,huanG CHULONG,1425.0,1476
2239,HUO QINGhua,1426.0,1477
9989,deveNDRA Jain,1427.0,1478
7437,jianG YIntai,1428.0,1479
7554,"jim jUSTICE, ii.",1429.0,1480
1138,kim JUN-ki,1430.0,1481
7059,wILLIAM KOCH,1431.0,1482
8506,ANTHONY LANGLEY,1432.0,1483
6955,marc LAsry,1433.0,1484
1595,peter lEIbinger,1434.0,1485
2228,reginE LEIBINger,1435.0,1486
3639,li SAN YIm,1436.0,1487
6567,dAVID LICHTENSTEin,1437.0,1488
8393,lim OON KUIn,1438.0,1489
4968,lIU MING CHUNG,1439.0,1490
6504,ma XIUHui,1440.0,1491
6418,pRAYUDH MAHAGITSiri,1441.0,1492
1878,anaND MAHINdra,1442.0,1493
6210,kishore MAriwala,1443.0,1494
2765,craIG MCCAw,1444.0,1495
1398,miguel MCKELVEY,1445.0,1496
3769,vincent MCMAHOn,1446.0,1497
9930,daviD MCMURTry,1447.0,1498
3849,gary MICHELSON,1448.0,1499
1338,maSSIMO MORAtti,1449.0,1500
3334,FARHAD MOSHIri,1450.0,1501
9676,jerRY MOYES,1451.0,1502
1413,chaRLES Munger,1452.0,1503
5370,kerR NEILSON,1453.0,1504
7643,ou zONGRONG,1454.0,1505
3549,nIHAT OZDEmir,1455.0,1506
3726,pan wEIMINg,1456.0,1507
3461,paRK YEON-cha,1457.0,1508
1457,nelsoN PELTZ,1458.0,1509
5533,roger PENSKE,1459.0,1510
6727,qi JINXING,1460.0,1511
5910,qi SHi,1461.0,1512
1992,theODORE RAchmat,1462.0,1513
9621,juan marIA RIBERAS MERa,1463.0,1514
2109,vijay SHEKHAR SHarma,1464.0,1515
3094,konsTANTIN STRUKov,1465.0,1516
7678,hENRY SWIeca,1466.0,1517
3201,wicHAI THONGTANg,1467.0,1518
8800,torsteN Toeller,1468.0,1519
8838,ROMAN TROTSEnko,1469.0,1520
6192,todD WAgner,1470.0,1521
1569,wANG CHAObin,1471.0,1522
8767,wANG YANQing,1472.0,1523
3322,john WHITtaker,1473.0,1524
4621,wu guANGMING,1474.0,1525
4513,xu QIMING,1475.0,1526
2605,zhanG XIAOJUAN,1476.0,1527
4565,melih ABDULHAYOGLU,1477.0,1528
9877,radhE SHYAM AGArwal,1478.0,1529
9995,mohaMED AL fayed,1479.0,1530
9591,faisal biN QASSIM AL Thani,1480.0,1531
8542,william F. austin,1481.0,1532
2504,louis BACOn,1482.0,1533
2064,achaL BAKEri,1483.0,1534
3153,othman BENJELLOUN,1484.0,1535
5246,williaM BERKLEY,1485.0,1536
6399,aneeL BHusri,1486.0,1537
7572,o. franCIS BIONDI,1487.0,1538
7147,johN BLOor,1488.0,1539
2779,david BOOTH,1489.0,1540
9599,cai weNSheng,1490.0,1541
7990,AHMET CALIK,1491.0,1542
5259,MICHEL CHALHOUB,1492.0,1543
8299,chen XIAOYing,1493.0,1544
2887,cho JUNG-HO,1494.0,1545
6888,turgaY CIner,1495.0,1546
1588,sTEVE CONINe,1496.0,1547
6007,jacQUES D'AMOurs,1497.0,1548
1424,robERT DEFAREs,1498.0,1549
9828,alexanDER DZHAparidze,1499.0,1550
8434,stepheN FEInberg,1500.0,1551
2921,paul FOSTer,1501.0,1552
5460,mARIO GABELLi,1502.0,1553
1858,marcos GALPerin,1503.0,1554
5672,RADHE SHYAM GOENKA,1504.0,1555
9788,christOPHER GOLDsbury,1505.0,1556
2407,sTELIOS HAJI-Ioannou,1506.0,1557
1528,ilkka HERlin,1507.0,1558
3584,brian HIggins,1508.0,1559
3044,stephen JARISLOWSKY,1509.0,1560
4289,micHAEL JORDAN,1510.0,1561
3084,kENJI KASAHAra,1511.0,1562
4203,kiM TAEK-JIN,1512.0,1563
7210,EDWARD LAmpert,1513.0,1564
9018,thomAS lau,1514.0,1565
3786,tHAI LEE,1515.0,1566
7653,lei jUFANG,1516.0,1567
5733,li LI,1517.0,1568
5331,li LIUFA,1518.0,1569
9151,liU HANYUAn,1519.0,1570
8425,pier luigI LORO PIANa,1520.0,1571
2464,billy JOE (RED) MCCOMBS,1521.0,1572
7689,gian MARCO MORATti,1522.0,1573
5157,manUEL Moroun,1523.0,1574
3666,robert MOUAWAd,1524.0,1575
8033,MARIUS NAcht,1525.0,1576
2026,ni ZUGen,1526.0,1577
9940,lirio PARISOTTO,1527.0,1578
1399,karl-JOHAN PERsson,1528.0,1579
3774,tom PERSson,1529.0,1580
1098,dmitrY PUMpyansky,1530.0,1581
8787,ruaN SHUILOng,1531.0,1582
6791,jeAN SALATA,1532.0,1583
6675,SHERYL SANDberg,1533.0,1584
1633,niraJ SHAH,1534.0,1585
5059,shIN DONG-GUk,1535.0,1586
9866,ben sILBERmann,1536.0,1587
9113,charlottE SODERSTrom,1537.0,1588
4635,thomaS STeyer,1538.0,1589
2062,su weIZHOng,1539.0,1590
3159,daviD TEOH,1540.0,1591
4466,waNG JINSHu,1541.0,1592
2958,wang YAOhai,1542.0,1593
8885,chaRLOTTE COLKET WEBer,1543.0,1594
4042,WEI ING-CHOU,1544.0,1595
6575,yiN-CHUN WEI,1545.0,1596
4342,WEI YIN-HENG,1546.0,1597
2534,wei yinG-CHIAO,1547.0,1598
7909,richaRD WHITE,1548.0,1599
2422,allAN WONg,1549.0,1600
6323,woNG KWONG yu,1550.0,1601
4384,wu JIANShu,1551.0,1602
5292,wu XU,1552.0,1603
7279,wu xUSHUN,1553.0,1604
2693,luIS ENRIQUE yarur rey,1554.0,1605
7139,albERT YEUng,1555.0,1606
6280,yU ROng,1556.0,1607
9086,KOSTYANTIN ZHEVAGO,1557.0,1608
1880,zhou CHENGJIAn,1558.0,1609
9016,ZHOU YAOTING,1559.0,1610
6939,ZHUANG KUILONG,1560.0,1611
7513,jose joaO ABDALla filho,1561.0,1612
8163,khalifa bin BUTTI al muhairi,1562.0,1613
6726,FOLORUNSHO ALAKIja,1563.0,1614
6173,bill ALFOND,1564.0,1615
5310,suSAN ALFOnd,1565.0,1616
9189,tED ALFOND,1566.0,1617
4592,JOY ALUKkas,1567.0,1618
7855,andrey ANDREEV,1568.0,1619
2193,carol jenKINS BARNETT,1569.0,1620
3607,oleg BOYko,1570.0,1621
1518,ana maria bRESCia cafferata,1571.0,1622
4175,binoD CHAUdhary,1572.0,1623
9655,che feNGSHENg,1573.0,1624
5208,chen QINGZHOU,1574.0,1625
8700,richARD DESmond,1575.0,1626
5081,mohamMED DEWji,1576.0,1627
1027,caRL DOUglas,1577.0,1628
8110,eriC DOUGLas,1578.0,1629
7229,bulent eCZACIBasi,1579.0,1630
2214,faRUK ECZACibasi,1580.0,1631
1705,maRTHA Ford,1581.0,1632
1133,yasuhiro FUKUshima,1582.0,1633
9590,rEINOLD GEIger,1583.0,1634
8555,saad HARIRI,1584.0,1635
5705,RICHARD HAYNE,1585.0,1636
4572,ilona HERLIN,1586.0,1637
4949,asok kumar HIRANANdani,1587.0,1638
8433,niranjAN HIRANANDANI,1588.0,1639
4895,hUANG QIAoling,1589.0,1640
8104,huang zHUANGmian,1590.0,1641
2737,hAL JACKman,1591.0,1642
4676,anurANG Jain,1592.0,1643
7829,keeree KANJANApas,1593.0,1644
6592,kim naM-JUNG,1594.0,1645
7316,seth KLARMAN,1595.0,1646
4383,alexandeR KLYAChin,1596.0,1647
5348,yuriy KOSIuk,1597.0,1648
7438,miguel KRIGSNER,1598.0,1649
7325,LEE YIN yee,1599.0,1650
1435,nicola leibiNGER-KAMMUeller,1600.0,1651
1187,LI WEIWEi,1601.0,1652
6185,williAM Li,1602.0,1653
6801,li YIHai,1603.0,1654
8781,LI YONg,1604.0,1655
1883,lin miNG-HSIUNG,1605.0,1656
9492,lOU ZHONGFU,1606.0,1657
3955,LOW TUCK KWOng,1607.0,1658
9862,p.N.C. MENON,1608.0,1659
4803,thOMAS MEYer,1609.0,1660
5800,eZRA NAhmad,1610.0,1661
6950,juditH NEILSon,1611.0,1662
1938,madeleine OLSSON ERICKsson,1612.0,1663
8569,OU ZONGhong,1613.0,1664
3637,eREN OZMEn,1614.0,1665
2038,fATIH OZMen,1615.0,1666
6487,jose ISAAC PERES,1616.0,1667
7576,mark PINCUs,1617.0,1668
6390,keviN PLANK,1618.0,1669
1886,"nicholas prITZKER, ii.",1619.0,1670
5131,QUE WENBin,1620.0,1671
3376,jorge rodrIGUEZ RODriguez,1621.0,1672
6848,nobutADA Saji,1622.0,1673
6136,thoMAS SANDELl,1623.0,1674
9652,eDDY KUSNADI SAriaatmadja,1624.0,1675
4035,fayEZ SArofim,1625.0,1676
8937,mONIKA SCHOeller,1626.0,1677
1721,anTONIO LUIZ SEABRa,1627.0,1678
9208,yuri SHEFLER,1628.0,1679
7433,rAJJU SHRoff,1629.0,1680
5634,franK STRONACH,1630.0,1681
5350,keVIN SYstrom,1631.0,1682
6806,taNG HSIANG-Chien,1632.0,1683
3496,tanG JIAnfang,1633.0,1684
6023,niNG Tang,1634.0,1685
3439,jim THOMPSon,1635.0,1686
5986,joNATHAN TISCH,1636.0,1687
8107,kENNETH Tuchman,1637.0,1688
9308,wim van DER LEEGTE,1638.0,1689
4868,shamshEER vayalil,1639.0,1690
1308,thongma vIJITPOngpun,1640.0,1691
2995,arkADY VOlozh,1641.0,1692
4385,stefan VON HOLTZBrinck,1642.0,1693
7859,wang JIUFANG,1643.0,1694
2858,wong HONG KIng,1644.0,1695
5585,ian WOOD,1645.0,1696
3661,xIAO CHUNHONg,1646.0,1697
6587,jaCKY Xu,1647.0,1698
6904,zHANG HONGwei,1648.0,1699
5916,zhaNG TAO,1649.0,1700
9665,ANU AGA,1650.0,1701
5509,fARKHAD AKHMEDOv,1651.0,1702
4300,ALBERTO ALcocer,1652.0,1703
4559,bassam ALGHANIm,1653.0,1704
7202,kutayba ALGHANIM,1654.0,1705
1225,alexaNDRA ANDResen,1655.0,1706
4482,katharINA Andresen,1656.0,1707
6963,vASILY ANISimov,1657.0,1708
2250,MORI ARkin,1658.0,1709
7208,nigel AUSTIN,1659.0,1710
8561,kriSHNA KUMAR BANGUR,1660.0,1711
3749,hERB CHAmbers,1661.0,1712
1644,r.g. CHANDRAMOgan,1662.0,1713
2097,chang pYUNG-SOON,1663.0,1714
4045,chao TENG-hsiung,1664.0,1715
4224,chen LIYING,1665.0,1716
8154,chen TIANqiao,1666.0,1717
4942,henRY CHENG,1667.0,1718
7575,CHEY KI-WOn,1668.0,1719
6708,chI YUFeng,1669.0,1720
6433,chua thIAN POH,1670.0,1721
4200,cHUNG YONG-JIn,1671.0,1722
7019,cIPUTRa,1672.0,1723
6366,ALBERTO CORTina,1673.0,1724
4190,"robert COYIUTO, JR.",1674.0,1725
6723,marIA DEL PINO Y CALVO-SOtelo,1675.0,1726
6778,K. DINESH,1676.0,1727
3345,DU WEIMIn,1677.0,1728
8594,johN EDSON,1678.0,1729
5190,david EINhorn,1679.0,1730
2536,BOB Ell,1680.0,1731
9589,gary FEGel,1681.0,1732
5321,vicTOR FUNG,1682.0,1733
5994,wilLIAM Fung,1683.0,1734
4864,ALAN GERRy,1684.0,1735
7574,balkRISHAN GOENKA,1685.0,1736
5553,polys HAJI-IOANNOu,1686.0,1737
9894,mehmeT HATTAT,1687.0,1738
2888,j. tomILSON hill,1688.0,1739
7423,EDUARDO HOCHSCHild,1689.0,1740
9872,hoi kIN Hong,1690.0,1741
8568,hur yOUNG-in,1691.0,1742
3782,gEORGE JOSEPh,1692.0,1743
3498,roNALD JOYce,1693.0,1744
8087,t.S. KALYANAraman,1694.0,1745
7148,nimesH KAMPANI,1695.0,1746
9573,eugene KASPERSKy,1696.0,1747
5330,vikTOR KHARITONIn,1697.0,1748
4883,pyotr koNDrashev,1698.0,1749
3802,yurI KOVALChuk,1699.0,1750
8055,kagemASA KOzuki,1700.0,1751
6050,michAEL Krasny,1701.0,1752
9545,james LEIninger,1702.0,1753
1866,LI GUOQIANG,1703.0,1754
6633,li LIANgbin,1704.0,1755
5236,liU KO-CHEN,1705.0,1756
9404,anATOLY LOMAkin,1706.0,1757
4549,ma HONG,1707.0,1758
7614,gary mAGNESS,1708.0,1759
2968,youssef MAnsour,1709.0,1760
8807,strive MASiyiwa,1710.0,1761
2808,DARIUSZ MILEK,1711.0,1762
8034,naN CUNHUi,1712.0,1763
4734,dinESH NAndwana,1713.0,1764
1121,oei HONG LEong,1714.0,1765
9429,rUBENS OMETTO SILVEIRA MELLo,1715.0,1766
5801,OU XUEMINg,1716.0,1767
8221,MARKUS PERSSON,1717.0,1768
1591,vICTOR PINchuk,1718.0,1769
6694,alBERTO prada,1719.0,1770
6142,mARINA Prada,1720.0,1771
9223,FORREST PRESton,1721.0,1772
8075,jeRRY REINSDOrf,1722.0,1773
4542,feRNANDO ROIG,1723.0,1774
7706,subhASH RUNwal,1724.0,1775
8515,yoshiyuKI SANKAi,1725.0,1776
9427,kirILL SHAmalov,1726.0,1777
8645,shin dONG-BIN,1727.0,1778
8047,evgenY (EUGENE) SHVIDLEr,1728.0,1779
7091,jasmindER singh,1729.0,1780
8140,martua SITORUs,1730.0,1781
6715,peteR SPErling,1731.0,1782
5152,jerzY STARAk,1732.0,1783
3944,manny STul,1733.0,1784
7938,su RUBO,1734.0,1785
7150,fUAT TOSYALI,1735.0,1786
7190,kENNY TROUTT,1736.0,1787
6825,rufino vIGIL GONZALEZ,1737.0,1788
9966,wANG JIANFENG,1738.0,1789
7932,wang JING,1739.0,1790
1367,wang QUNBIn,1740.0,1791
9435,dan WIlks,1741.0,1792
5859,farrIS Wilks,1742.0,1793
8079,thomAS Wu,1743.0,1794
6788,yi ZHENg,1744.0,1795
7878,yuan FUGen,1745.0,1796
8360,"richard YUENGLING, jr.",1746.0,1797
8707,gavril YUSHVaev,1747.0,1798
4167,zeng kAITIan,1748.0,1799
3853,zhanG WAnzhen,1749.0,1800
2202,zhaNG YUBAi,1750.0,1801
6554,chanGPENG zhao,1751.0,1802
1401,zHOU YIfeng,1752.0,1803
3869,zhoU YOngli,1753.0,1804
5408,zhu WENCHEN,1754.0,1805
4242,ahmet NAZIF ZORlu,1755.0,1806
7751,len aiNSWOrth,1756.0,1807
3597,eDMUND Ansin,1757.0,1808
5968,markus BLOCHer,1758.0,1809
4904,leoniD BOGUSLAVSKy,1759.0,1810
6975,jorgE HORACio brito,1760.0,1811
2186,saket BUrman,1761.0,1812
1761,stEVE CASE,1762.0,1813
8802,jeFFREY cheah,1763.0,1814
1197,brUCE CHeng,1764.0,1815
8743,chenG XIANFEng,1765.0,1816
4992,ivaN CHRENko,1766.0,1817
5104,eduarDO COjuangco,1767.0,1818
1394,brunello CUCINElli,1768.0,1819
5917,darwiN DEASON,1769.0,1820
3353,anDREA DELLA Valle,1770.0,1821
2473,jamie Dimon,1771.0,1822
8368,CHARLES DUNSTONE,1772.0,1823
4129,bruce FLATT,1773.0,1824
7021,fu MEICHeng,1774.0,1825
3346,soiCHIRO FUKutake,1775.0,1826
5382,don GAO,1776.0,1827
1696,gaO YUNfeng,1777.0,1828
8905,anNE GITTINGEr,1778.0,1829
9056,cleliA HAJI-IOannou,1779.0,1830
9640,john HANCOCk,1780.0,1831
5183,ronneN HARAry,1781.0,1832
9578,aymAN HARIRi,1782.0,1833
2018,FAHD HAriri,1783.0,1834
6868,surendRA HIRANAndani,1784.0,1835
6556,alaN HOWARD,1785.0,1836
8022,hu KEQIN,1786.0,1837
7657,archie HWANg,1787.0,1838
9469,irwiN JACOBS,1788.0,1839
7366,mitchell Jacobson,1789.0,1840
8347,RANA KApoor,1790.0,1841
1563,aleXANDER KARP,1791.0,1842
6500,ragHUVINDER kataria,1792.0,1843
5694,habIL KHORakiwala,1793.0,1844
9885,sidneY Kimmel,1794.0,1845
8188,andRE KOo,1795.0,1846
8611,koO BON-NEung,1796.0,1847
4255,ANDREI KOSOGov,1797.0,1848
5883,lee HO-jin,1798.0,1849
9512,solOMON lew,1799.0,1850
6291,rODNEY LEWis,1800.0,1851
1178,li jiAQUAN,1801.0,1852
8766,lin FANLIAn,1802.0,1853
5489,lin JIANhua,1803.0,1854
7472,LIN TIANFU,1804.0,1855
9646,louise LIndh,1805.0,1856
1186,liu BAOLIn,1806.0,1857
7331,josE LLADO FERNANDEZ-urrutia,1807.0,1858
1352,LU DI,1808.0,1859
6359,"cargill macMILLAN, iii.",1809.0,1860
8157,john MACMILLAN,1810.0,1861
8796,MARTHA MACmillan,1811.0,1862
9322,WILLIAM MACMILlan,1812.0,1863
5851,katarinA MArtinson,1813.0,1864
4915,cRAIG NEWMARK,1814.0,1865
4398,brucE NORDStrom,1815.0,1866
1969,pieRRE KARL Péladeau,1816.0,1867
7972,daviD PENALOZA alanis,1817.0,1868
9961,andreAS POhl,1818.0,1869
7227,"reINFRIED POHL, jr.",1819.0,1870
5404,MAHENDRA Prasad,1820.0,1871
4891,antoN RABIE,1821.0,1872
9717,bIANCA RINEhart,1822.0,1873
8813,ginia rINEHART,1823.0,1874
3255,alexanDER ROVT,1824.0,1875
3301,lily SAfra,1825.0,1876
8640,deniz SAHENK,1826.0,1877
5313,karin SCHICk,1827.0,1878
4088,leoNARD SChleifer,1828.0,1879
5100,dieter SCHNABEl,1829.0,1880
5391,bhadrESH SHAH,1830.0,1881
7188,sHAO QINXIANg,1831.0,1882
2020,eriC YA shen,1832.0,1883
9825,nobutoshI SHIMamura,1833.0,1884
6935,shUM CHIU HUNG,1834.0,1885
1125,helmUT SOHMen,1835.0,1886
9273,sun qiNGHUAN,1836.0,1887
3214,suN YINHUAN,1837.0,1888
6714,djoko SUSANTO,1838.0,1889
3426,EROL TABANCa,1839.0,1890
5843,aleXANDER TEDJA,1840.0,1891
8608,WILMA TIsch,1841.0,1892
3477,ayhan TOSYALI,1842.0,1893
2158,faTIH TOSYALi,1843.0,1894
9835,trAN DINH LOng,1844.0,1895
1648,TSAI MING-kai,1845.0,1896
1855,pavel Tykac,1846.0,1897
2300,JAYSHREE ULLal,1847.0,1898
1550,wan LONG,1848.0,1899
9844,wang MUQINg,1849.0,1900
5828,wanG YONG,1850.0,1901
6815,HOPE WELKER,1851.0,1902
4945,wen YIBO,1852.0,1903
3932,stEPHEN T. winn,1853.0,1904
3523,GORDON Wu,1854.0,1905
9270,WU LANLAn,1855.0,1906
4848,XU ZIQUAn,1856.0,1907
8884,yANG MEIRONG,1857.0,1908
8493,yanG TINgdong,1858.0,1909
7719,yoU XIAOPING,1859.0,1910
1706,YU PEIDi,1860.0,1911
4732,yU QIBing,1861.0,1912
3837,yU YUNXin,1862.0,1913
2865,zan SHEngda,1863.0,1914
8956,zHANG GUIPING,1864.0,1915
9759,zhao WEIguo,1865.0,1916
6698,zhENG JIANJiang,1866.0,1917
9879,hamad bin JASSIM BIN JABER Al thani,1867.0,1918
8566,fawzI AL-KHarafi,1868.0,1919
5149,mohannad AL-KHARAFI,1869.0,1920
8320,isak ANdic,1870.0,1921
6523,MARC ANDREESSEN,1871.0,1922
7782,jose marIA ARISTrain,1872.0,1923
3727,THOMAS BAILEY,1873.0,1924
6919,harindARPAL BANGA,1874.0,1925
5807,eLENA BATURina,1875.0,1926
8252,eduardo belMONT ANderson,1876.0,1927
2636,tomasz BIERNACKI,1877.0,1928
5977,zaDIK BINO,1878.0,1929
6907,bRETT BLUndy,1879.0,1930
6305,henaDIY BOHolyubov,1880.0,1931
7779,chaRLES BRANDES,1881.0,1932
3285,amit BURMan,1882.0,1933
2776,cai DONGQING,1883.0,1934
6262,cHEN Bo,1884.0,1935
4051,chenG WEI,1885.0,1936
1392,phongtHEP CHIaravanont,1886.0,1937
6138,kocHOUSEPH CHITTilappilly,1887.0,1938
6432,cHU JInfu,1888.0,1939
2875,eduardO COSTANtini,1889.0,1940
1868,sol dAURella,1890.0,1941
3176,philiP day,1891.0,1942
1376,d. leopoldo del pINO Y calvo-sotelo,1892.0,1943
3833,norbeRT DENTRESsangle,1893.0,1944
2430,bedA DIETHELm,1894.0,1945
7378,mark DIXON,1895.0,1946
5809,heNRY ENGElhardt,1896.0,1947
2955,FANG HONgbo,1897.0,1948
8271,gleb FETISOV,1898.0,1949
9414,DONALD FOSs,1899.0,1950
1797,robeRT FRIEDland,1900.0,1951
1701,dONALD FRIese,1901.0,1952
9003,FU GUANGming,1902.0,1953
2248,dan gERTler,1903.0,1954
9413,deNNIS GIllings,1904.0,1955
8981,ryAN GRAVES,1905.0,1956
4100,GU WEI,1906.0,1957
1058,alfREDO HArp helu,1907.0,1958
8893,gudruN HEINe,1908.0,1959
1462,FRANCIS Holder,1909.0,1960
1740,hoNG SEOk-joh,1910.0,1961
9002,dougLAS hsu,1911.0,1962
9595,huaNG JIANRONg,1912.0,1963
4016,"b. wayne hUGhes, jr.",1913.0,1964
5987,daiSY Igel,1914.0,1965
7890,tHOMAS JAMes,1915.0,1966
5923,jiang GANJUn,1916.0,1967
6757,jiang ZHAOBAI,1917.0,1968
6458,jiN HUIMING,1918.0,1969
6573,ajay KALsi,1919.0,1970
9222,helga keLLERhals,1920.0,1971
9372,king PAk fu,1921.0,1972
1567,sERGEI KOLESNIKov,1922.0,1973
5020,hEMENDRA KOTHARI,1923.0,1974
6834,eiicHI KURIWADA,1924.0,1975
8923,guy LALIBErté,1925.0,1976
8762,lee HAE-JIN,1926.0,1977
1918,michael LEE-chin,1927.0,1978
4459,lI GUANgyu,1928.0,1979
7478,li JUN,1929.0,1980
2200,LI RUCHEng,1930.0,1981
1372,lI XUHui,1931.0,1982
1173,lim WEE chai,1932.0,1983
1932,liu JIAng,1933.0,1984
7468,liu XUEJING,1934.0,1985
8479,liu zHENGUO,1935.0,1986
4052,lo KA SHUI,1936.0,1987
9249,lo SIU-Tong,1937.0,1988
1156,tobI LUTke,1938.0,1989
5164,mA YUNSHENg,1939.0,1990
9408,ziyaVUDIN MAGOMEdov,1940.0,1991
1799,ana mARIA MARCONDES PENIDO SANT'Anna,1941.0,1992
4286,tereNCE (TERRY) MATthews,1942.0,1993
2535,gaiL MILLER,1943.0,1994
7088,andreI MOLCHANOV,1944.0,1995
8764,nI ZHAOXing,1945.0,1996
2067,kentarO ogawa,1946.0,1997
8080,erik pAULsson,1947.0,1998
3662,PENG HAo,1948.0,1999
2197,stefAN PIERER,1949.0,2000
2003,miCHAEL PRICE,1950.0,2001
1756,clayTON RIDDELl,1951.0,2002
4487,boris ROTENBerg,1952.0,2003
7683,igor rYBAKOV,1953.0,2004
3456,stEPHEN SAad,1954.0,2005
2649,k. raI SAhi,1955.0,2006
4495,airat sHAimiev,1956.0,2007
2152,radIK SHAIMIev,1957.0,2008
2285,shaNG JIYONG,1958.0,2009
3291,MIKHAIL SHELkov,1959.0,2010
5867,s.D. SHIBULAL,1960.0,2011
5215,roN SIM,1961.0,2012
4439,leoNID SIMANOVSKY,1962.0,2013
3862,BASUDEO SINGH,1963.0,2014
8083,sampRADA SINgh,1964.0,2015
1459,terRY SNOw,1965.0,2016
8571,LYNSI SNYDER,1966.0,2017
6058,sybiLL Storz,1967.0,2018
1379,hARJO SUTANTO,1968.0,2019
2125,yoshiKAZU TANAKA,1969.0,2020
3048,mehmet sINAN TAra,1970.0,2021
5619,riT THIRAkomen,1971.0,2022
6286,tian MIng,1972.0,2023
2972,ion tIRIAc,1973.0,2024
8735,iVAR TOLLEfsen,1974.0,2025
6488,mustafA LATIF TOPBAS,1975.0,2026
9648,thomAS TULL,1976.0,2027
9014,john VAN LIESHOut,1977.0,2028
6525,wANG HAn,1978.0,2029
5470,WANG JUNJIn,1979.0,2030
5562,wanG WENBIAO,1980.0,2031
8123,"alfred wEST, jr.",1981.0,2032
5169,WU DAOHong,1982.0,2033
8363,wu yILIng,1983.0,2034
3313,xiu LAIgui,1984.0,2035
9393,XU XIONg,1985.0,2036
5624,XU XUDONG,1986.0,2037
5144,XUE HUA,1987.0,2038
5904,vadim YAkunin,1988.0,2039
2203,yan YUDE,1989.0,2040
7169,yanG KENG,1990.0,2041
2167,yanG SHAopeng,1991.0,2042
4920,zhanG CHENG FEI,1992.0,2043
5774,zhaNG JINGZHANG,1993.0,2044
2990,zhaNG KEQIang,1994.0,2045
