id,lastName,age,Unnamed: 0,gender,country,image
4531,WARNER,73 years old,971,M,United States,https://specials-images.forbesimg.com/imageserve/8ee60287ddfbb68f562a1f22fb88f721/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=27&cropY2=771
6353,winFREY,64 years old,972,F,United States,https://specials-images.forbesimg.com/imageserve/5a8ddd184bbe6f2652f62885/416x416.jpg?background=000000&cropX1=968&cropX2=1722&cropY1=150&cropY2=904
3031,zhANG,56 years old,973,M,China,https://specials-images.forbesimg.com/imageserve/5a7d249b4bbe6f2652f51279/416x416.jpg?background=000000&cropX1=0&cropX2=1146&cropY1=89&cropY2=1235
1139,zUO,47 years old,974,M,None,https://specials-images.forbesimg.com/imageserve/5a7d2a69a7ea431690130f2b/416x416.jpg?background=000000&cropX1=1155&cropX2=3526&cropY1=359&cropY2=2729
5543,abeLLo,76 years old,975,None,Spain,https://specials-images.forbesimg.com/imageserve/5a8112d64bbe6f2652f544ce/416x416.jpg?background=000000&cropX1=182&cropX2=1659&cropY1=82&cropY2=1560
7817,aRSEl,89 years old,976,None,Turkey,https://specials-images.forbesimg.com/imageserve/58a3b0aba7ea431f321986f0/416x416.jpg?background=000000&cropX1=2&cropX2=616&cropY1=3&cropY2=617
8052,baNG,50 years old,977,None,None,https://specials-images.forbesimg.com/imageserve/58a085814bbe6f0e5586979f/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=44&cropY2=788
5934,beKKER,65 years old,978,Male,South Africa,https://specials-images.forbesimg.com/imageserve/5a80fc20a7ea431690133f21/416x416.jpg?background=000000&cropX1=86&cropX2=1400&cropY1=228&cropY2=1541
2453,bONDERMAN,75 years old,979,None,United States,https://specials-images.forbesimg.com/imageserve/5a8df1f8a7ea431690140f4c/416x416.jpg?background=000000&cropX1=1738&cropX2=5324&cropY1=219&cropY2=3806
8026,CALTAGIRONE,75 years old,980,M,Italy,https://specials-images.forbesimg.com/imageserve/5a7f8d56a7ea431690132e6a/416x416.jpg?background=000000&cropX1=489&cropX2=2169&cropY1=103&cropY2=1784
6870,caudWELL,65 years old,981,M,None,https://specials-images.forbesimg.com/imageserve/5a815cb4a7ea4316901342a8/416x416.jpg?background=000000&cropX1=1211&cropX2=3817&cropY1=17&cropY2=2620
4389,chEN,57 years old,982,Male,China,https://specials-images.forbesimg.com/imageserve/9c4a0c1973e27328429243fc03202ab6/416x416.jpg?background=000000&cropX1=144&cropX2=839&cropY1=103&cropY2=798
2655,chUNG,47 years old,983,M,None,https://specials-images.forbesimg.com/imageserve/5b15a8ec31358e612fbb1da5/416x416.jpg?background=000000&cropX1=5&cropX2=1245&cropY1=12&cropY2=1252
5346,dOS SANTOS,45 years old,984,Female,Angola,https://specials-images.forbesimg.com/imageserve/5a7a22cd31358e4955acc3ab/416x416.jpg?background=000000&cropX1=72&cropX2=1117&cropY1=67&cropY2=1112
5223,FONG,93 years old,985,M,None,https://specials-images.forbesimg.com/imageserve/589f601fa7ea431f32194b92/416x416.jpg?background=000000&cropX1=13&cropX2=693&cropY1=23&cropY2=703
6690,FROST,81 years old,986,M,USA,https://specials-images.forbesimg.com/imageserve/59dbe880a7ea436b47b39f42/416x416.jpg?background=000000&cropX1=944&cropX2=2068&cropY1=1729&cropY2=2854
9785,helMIG,71 years old,987,M,Germany,https://specials-images.forbesimg.com/imageserve/e110a73c4f298ef871daa703a5b685c9/416x416.jpg?background=000000&cropX1=50&cropX2=744&cropY1=48&cropY2=743
5488,hUGHES,84 years old,988,M,None,https://specials-images.forbesimg.com/imageserve/57e11ce9a7ea430a8a1a093c/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=56&cropY2=800
6664,kretINSky,42 years old,989,M,None,https://specials-images.forbesimg.com/imageserve/5a7dd3b3a7ea431690131739/416x416.jpg?background=000000&cropX1=3&cropX2=1180&cropY1=3&cropY2=1179
4808,kuMAR & KISHIN rk,64 years old,990,M,Singapore,https://specials-images.forbesimg.com/imageserve/55a5909fe4b05c2c3431eb38/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=45&cropY2=789
4347,LAM,54 years old,991,M,None,https://specials-images.forbesimg.com/imageserve/18557d61bfcbfb0783aebace2f7f4d6b/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=3&cropY2=744
9897,lAU,82 years old,992,M,Malaysia,https://specials-images.forbesimg.com/imageserve/9df85ae102a0eade7bcc88d895cae857/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=232&cropY2=976
4839,manDEL,62 years old,993,Male,None,https://specials-images.forbesimg.com/imageserve/9df85ae102a0eade7bcc88d895cae857/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=232&cropY2=976
1205,maRTIN,54 years old,994,M,None,https://specials-images.forbesimg.com/imageserve/5a7df101a7ea431690131bb5/416x416.jpg?background=000000&cropX1=675&cropX2=3508&cropY1=0&cropY2=2832
4963,mATE,55 years old,995,M,None,https://specials-images.forbesimg.com/imageserve/5a7df101a7ea431690131bb5/416x416.jpg?background=000000&cropX1=675&cropX2=3508&cropY1=0&cropY2=2832
5650,milLER,72 years old,996,Male,None,https://specials-images.forbesimg.com/imageserve/ed24ab436c3c663da00f7fb579f7b55b/416x416.jpg?background=000000&cropX1=113&cropX2=607&cropY1=44&cropY2=539
1660,mOLL FILHo,73 years old,997,M,Brazil,https://specials-images.forbesimg.com/imageserve/ed24ab436c3c663da00f7fb579f7b55b/416x416.jpg?background=000000&cropX1=113&cropX2=607&cropY1=44&cropY2=539
9394,mORAES SCRIPILLiti,87 years old,998,F,None,https://specials-images.forbesimg.com/imageserve/ed24ab436c3c663da00f7fb579f7b55b/416x416.jpg?background=000000&cropX1=113&cropX2=607&cropY1=44&cropY2=539
2702,parKER,38 years old,999,M,United States,https://specials-images.forbesimg.com/imageserve/5a8df498a7ea431690140fbb/416x416.jpg?background=000000&cropX1=1328&cropX2=2656&cropY1=38&cropY2=1365
9496,PAUL,70 years old,1000,None,United States,https://specials-images.forbesimg.com/imageserve/59dd83b94bbe6f37dda04c50/416x416.jpg?background=000000&cropX1=662&cropX2=1523&cropY1=75&cropY2=936
7498,ryAN,81 years old,1001,Male,None,https://specials-images.forbesimg.com/imageserve/59dd797ea7ea436b47b3af17/416x416.jpg?background=000000&cropX1=491&cropX2=1265&cropY1=346&cropY2=1120
7481,secUNDA,64 years old,1002,M,None,https://specials-images.forbesimg.com/imageserve/5a8dfac04bbe6f2652f62cac/416x416.jpg?background=000000&cropX1=99&cropX2=3161&cropY1=120&cropY2=3182
2142,SHEN,72 years old,1003,M,China,https://specials-images.forbesimg.com/imageserve/5a7cec5ba7ea431690130cd9/416x416.jpg?background=000000&cropX1=14&cropX2=2681&cropY1=542&cropY2=3207
7441,shEN,59 years old,1004,M,None,https://specials-images.forbesimg.com/imageserve/5a7cec5ba7ea431690130cd9/416x416.jpg?background=000000&cropX1=14&cropX2=2681&cropY1=542&cropY2=3207
2479,shWEd,50 years old,1005,M,None,https://specials-images.forbesimg.com/imageserve/5a7f7bc831358e4955ad1d28/416x416.jpg?background=000000&cropX1=461&cropX2=3244&cropY1=867&cropY2=3648
2869,soNG,71 years old,1006,M,None,https://specials-images.forbesimg.com/imageserve/75720eea78ab6bb082b46a10cf4bce3a/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=3&cropY2=744
4616,sTEPHENS,61 years old,1007,M,United States,https://specials-images.forbesimg.com/imageserve/57e181034bbe6f6781c52e18/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=47&cropY2=791
8499,tayLOr,77 years old,1008,M,None,https://specials-images.forbesimg.com/imageserve/5a8df2c231358e4955adfefd/416x416.jpg?background=000000&cropX1=1023&cropX2=2317&cropY1=634&cropY2=1928
6864,toosbUY KASPRZAk,60 years old,1009,None,None,https://specials-images.forbesimg.com/imageserve/a6b37a8107ed0b10bf13af3721a83eca/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=35&cropY2=779
7542,torNQVISt,64 years old,1010,None,None,https://specials-images.forbesimg.com/imageserve/5a81228631358e4955ad30ff/416x416.jpg?background=000000&cropX1=0&cropX2=1521&cropY1=111&cropY2=1632
2727,UTEMURATov,60 years old,1011,Male,None,https://specials-images.forbesimg.com/imageserve/7478ed00143e0760ef810f854cb9061c/416x416.jpg?background=000000&cropX1=3&cropX2=357&cropY1=4&cropY2=358
9519,wILSON,61 years old,1012,M,Canada,https://specials-images.forbesimg.com/imageserve/5a7ba50a4bbe6f2652f4f2b9/416x416.jpg?background=000000&cropX1=729&cropX2=2100&cropY1=167&cropY2=1540
8697,yANG,49 years old,1013,Male,None,https://specials-images.forbesimg.com/imageserve/59dd8e324bbe6f37dda04cd3/416x416.jpg?background=000000&cropX1=1392&cropX2=2949&cropY1=418&cropY2=1975
8264,zHANG,52 years old,1014,M,China,https://specials-images.forbesimg.com/imageserve/59dd8e324bbe6f37dda04cd3/416x416.jpg?background=000000&cropX1=1392&cropX2=2949&cropY1=418&cropY2=1975
1526,ZHU,59 years old,1015,M,People's Republic of China,https://specials-images.forbesimg.com/imageserve/f893b3ba5dfb8226119a6f70602a1477/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=121&cropY2=865
5718,ANG,64 years old,1016,Male,None,https://specials-images.forbesimg.com/imageserve/58a07315a7ea431f321954f5/416x416.jpg?background=000000&cropX1=31&cropX2=744&cropY1=298&cropY2=1012
2576,bASS,72 years old,1017,Male,United States,https://specials-images.forbesimg.com/imageserve/97183a893c8331aaff70787ed63acba2/416x416.jpg?background=000000&cropX1=365&cropX2=1589&cropY1=265&cropY2=1490
7736,BASS,62 years old,1018,None,None,https:http://specials-images.forbesimg.com/imageserve/db064336a2edd9c66daa21ddc22a8695/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=24&cropY2=768
1682,bevERIDGE,56 years old,1019,Male,None,https://specials-images.forbesimg.com/imageserve/59dfbb6c4bbe6f37dda06543/416x416.jpg?background=000000&cropX1=767&cropX2=1418&cropY1=488&cropY2=1139
2823,biSHOp,80 years old,1020,M,USA,https://specials-images.forbesimg.com/imageserve/59dfbb6c4bbe6f37dda06543/416x416.jpg?background=000000&cropX1=767&cropX2=1418&cropY1=488&cropY2=1139
1089,bOTIN,82 years old,1021,M,None,https://specials-images.forbesimg.com/imageserve/56cc1d3de4b062f6b59a4f55/416x416.jpg?background=000000&cropX1=2&cropX2=723&cropY1=5&cropY2=727
6588,BRAMAN,85 years old,1022,M,None,https://specials-images.forbesimg.com/imageserve/5a8df43aa7ea431690140faa/416x416.jpg?background=000000&cropX1=390&cropX2=1692&cropY1=287&cropY2=1590
8076,cHIN,60 years old,1023,None,None,https://specials-images.forbesimg.com/imageserve/616b2ced58bbf2fb6c4460422d7af827/416x416.jpg?background=000000&cropX1=6&cropX2=744&cropY1=60&cropY2=798
5855,CHO,72 years old,1024,Male,Hong Kong,https://specials-images.forbesimg.com/imageserve/5a7e6847a7ea431690132502/416x416.jpg?background=000000&cropX1=339&cropX2=1769&cropY1=0&cropY2=1429
3630,coaTES,48 years old,1025,Male,United Kingdom,https://specials-images.forbesimg.com/imageserve/5ab130dba7ea434a0c294b2e/416x416.jpg?background=000000&cropX1=696&cropX2=2026&cropY1=691&cropY2=2021
6115,DU,48 years old,1026,None,None,https://specials-images.forbesimg.com/imageserve/562029ede4b0ffa7afe5eb62/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=58&cropY2=802
1842,fARIa,97 years old,1027,M,None,https://specials-images.forbesimg.com/imageserve/58a655e331358e1a35ab8d1a/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=40&cropY2=784
9657,feLD,69 years old,1028,M,None,https://specials-images.forbesimg.com/imageserve/59dd88d1a7ea436b47b3af5f/416x416.jpg?background=000000&cropX1=348&cropX2=1508&cropY1=208&cropY2=1367
4023,GARAVOGlia,49 years old,1029,M,None,https://specials-images.forbesimg.com/imageserve/5a7f962331358e4955ad1e47/416x416.jpg?background=000000&cropX1=171&cropX2=1440&cropY1=206&cropY2=1475
9025,gotTESMAN,57 years old,1030,Male,United States,https://specials-images.forbesimg.com/imageserve/57e1835731358e16c589bfad/416x416.jpg?background=000000&cropX1=40&cropX2=741&cropY1=11&cropY2=712
1353,gRAY,48 years old,1031,None,United States,https://specials-images.forbesimg.com/imageserve/5a8df39a4bbe6f2652f62c05/416x416.jpg?background=000000&cropX1=1359&cropX2=2340&cropY1=428&cropY2=1409
3808,HAGEn,61 years old,1032,M,None,https://specials-images.forbesimg.com/imageserve/5a7fdf2b31358e4955ad22cd/416x416.jpg?background=000000&cropX1=1770&cropX2=4063&cropY1=12&cropY2=2304
4218,hAN,87 years old,1033,Male,None,https://specials-images.forbesimg.com/imageserve/78fb1fa189e0d8396577f225bb3d720e/416x416.jpg?background=000000&cropX1=21&cropX2=744&cropY1=68&cropY2=792
9114,hENRy,68 years old,1034,M,None,https://specials-images.forbesimg.com/imageserve/59dd8b2d4bbe6f37dda04c83/416x416.jpg?background=000000&cropX1=840&cropX2=2623&cropY1=73&cropY2=1857
5011,HO,41 years old,1035,M,Hong Kong,https://specials-images.forbesimg.com/imageserve/5a7e6d914bbe6f2652f52a79/416x416.jpg?background=000000&cropX1=686&cropX2=3355&cropY1=6&cropY2=2672
5795,hUI,65 years old,1036,M,None,https://specials-images.forbesimg.com/imageserve/5a7cbadc31358e4955acf7c0/416x416.jpg?background=000000&cropX1=632&cropX2=3041&cropY1=5&cropY2=2412
6900,KOC,87 years old,1037,M,Turkey,https://specials-images.forbesimg.com/imageserve/56cc5097e4b062f6b59a505c/416x416.jpg?background=000000&cropX1=2&cropX2=738&cropY1=95&cropY2=831
1447,KUAN,70 years old,1038,M,Malaysia,https://specials-images.forbesimg.com/imageserve/5a95536831358e79a28a60dc/416x416.jpg?background=000000&cropX1=0&cropX2=1300&cropY1=209&cropY2=1508
3627,laUDER,45 years old,1039,F,None,https://specials-images.forbesimg.com/imageserve/59de7da7a7ea436b47b3b8f5/416x416.jpg?background=000000&cropX1=514&cropX2=1474&cropY1=227&cropY2=1187
9089,laudER ZINTerhofer,48 years old,1040,F,None,https://specials-images.forbesimg.com/imageserve/5a8dfb6231358e4955adffff/416x416.jpg?background=000000&cropX1=0&cropX2=2000&cropY1=296&cropY2=2297
2492,LAZARI,73 years old,1041,F,None,https://specials-images.forbesimg.com/imageserve/5a8dfb6231358e4955adffff/416x416.jpg?background=000000&cropX1=0&cropX2=2000&cropY1=296&cropY2=2297
1437,leWIs,92 years old,1042,None,None,https://specials-images.forbesimg.com/imageserve/58a0b0ea31358e1a35ab3776/416x416.jpg?background=000000&cropX1=10&cropX2=648&cropY1=47&cropY2=685
3952,LO,69 years old,1043,Male,Hong Kong,https://specials-images.forbesimg.com/imageserve/5a7e77d0a7ea43169013258e/416x416.jpg?background=000000&cropX1=394&cropX2=3051&cropY1=11&cropY2=2667
9899,LORBERBAum,63 years old,1044,None,United States,https:http://specials-images.forbesimg.com/imageserve/a5191b847bd677e5f6bd8591568872c4/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=300&cropY2=1044
3840,manSUETO,61 years old,1045,None,None,https://specials-images.forbesimg.com/imageserve/59de4003a7ea436b47b3b50e/416x416.jpg?background=000000&cropX1=835&cropX2=3191&cropY1=238&cropY2=2592
9686,MARINHo,62 years old,1046,Male,None,https://specials-images.forbesimg.com/imageserve/59de4003a7ea436b47b3b50e/416x416.jpg?background=000000&cropX1=835&cropX2=3191&cropY1=238&cropY2=2592
9658,MARINHo,70 years old,1047,None,None,https://specials-images.forbesimg.com/imageserve/5a7b9864a7ea43169012f0e8/416x416.jpg?background=000000&cropX1=4&cropX2=2378&cropY1=86&cropY2=2460
3247,meTROPOULOS,72 years old,1048,Male,None,https://specials-images.forbesimg.com/imageserve/58c3faf5fc4965181f190d24fe507787/416x416.jpg?background=000000&cropX1=216&cropX2=643&cropY1=87&cropY2=514
2425,mistaKIDIS,56 years old,1049,None,Greece,https://specials-images.forbesimg.com/imageserve/58c3faf5fc4965181f190d24fe507787/416x416.jpg?background=000000&cropX1=216&cropX2=643&cropY1=87&cropY2=514
4564,mORENO,71 years old,1050,M,None,https://specials-images.forbesimg.com/imageserve/59dd8c2731358e542c0394c7/416x416.jpg?background=000000&cropX1=106&cropX2=2610&cropY1=330&cropY2=2836
8015,mORI,77 years old,1051,None,None,https://specials-images.forbesimg.com/imageserve/5a7fbae14bbe6f2652f53548/416x416.jpg?background=000000&cropX1=183&cropX2=2989&cropY1=211&cropY2=3017
9447,neUMANn,39 years old,1052,M,None,https://specials-images.forbesimg.com/imageserve/59161463a7ea434078d3f359/416x416.jpg?background=000000&cropX1=124&cropX2=2510&cropY1=481&cropY2=2868
6129,OR,67 years old,1053,M,None,https://specials-images.forbesimg.com/imageserve/5877c684a7ea431d601ca180/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=371&cropY2=1115
2410,pEERy,79 years old,1054,M,None,https://specials-images.forbesimg.com/imageserve/5877c684a7ea431d601ca180/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=371&cropY2=1115
6966,pUDWILL,73 years old,1055,M,None,https://specials-images.forbesimg.com/imageserve/aa4cf87b8afef94365eef79e8649f904/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=97&cropY2=841
4436,REDDy,60 years old,1056,None,None,https://specials-images.forbesimg.com/imageserve/d0be2e909f95f43c7f8c70b9d4c8d3cd/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=71&cropY2=812
8449,robBINs,48 years old,1057,None,None,https://specials-images.forbesimg.com/imageserve/5ac958a4a7ea432fbc1e59cf/416x416.jpg?background=000000&cropX1=731&cropX2=1937&cropY1=417&cropY2=1623
4720,saNCHez,56 years old,1058,M,None,https://specials-images.forbesimg.com/imageserve/58a0f626a7ea431f32195be9/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=29&cropY2=773
4888,sCHMIDHeiny,70 years old,1059,M,None,https://specials-images.forbesimg.com/imageserve/58a2932931358e1a35ab549d/416x416.jpg?background=000000&cropX1=21&cropX2=744&cropY1=58&cropY2=782
2392,schulENBERG,,1060,None,None,https://specials-images.forbesimg.com/imageserve/58c84fd631358e1a35acffa9/416x416.jpg?background=000000&cropX1=100&cropX2=593&cropY1=305&cropY2=798
2309,siMONYI,69 years old,1061,Male,United States,https://specials-images.forbesimg.com/imageserve/59de6f2ca7ea436b47b3b815/416x416.jpg?background=000000&cropX1=431&cropX2=3552&cropY1=490&cropY2=3612
7590,stEVENS,58 years old,1062,Male,None,https://specials-images.forbesimg.com/imageserve/5a8372604bbe6f2652f5804d/416x416.jpg?background=000000&cropX1=422&cropX2=1553&cropY1=69&cropY2=1200
1185,SZE,68 years old,1063,M,People's Republic of China,https://specials-images.forbesimg.com/imageserve/c3653c28ec41a0342432ee78a9d95c46/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=6&cropY2=747
8126,tARA,88 years old,1064,M,None,https://specials-images.forbesimg.com/imageserve/28f7c01c2c198bc19d280c59ef9bb4df/416x416.jpg?background=000000&cropX1=125&cropX2=537&cropY1=66&cropY2=478
1325,thAM,69 years old,1065,F,Sweden,https://specials-images.forbesimg.com/imageserve/5a811f62a7ea4316901340b1/416x416.jpg?background=000000&cropX1=275&cropX2=1245&cropY1=172&cropY2=1142
8390,thIEl,50 years old,1066,M,None,https://specials-images.forbesimg.com/imageserve/5a836fff31358e4955ad6549/416x416.jpg?background=000000&cropX1=234&cropX2=790&cropY1=7&cropY2=563
8508,wyNN,76 years old,1067,None,None,https://specials-images.forbesimg.com/imageserve/59de488331358e542c039b45/416x416.jpg?background=000000&cropX1=861&cropX2=3510&cropY1=741&cropY2=3391
9842,YORK,67 years old,1068,None,United States,https://specials-images.forbesimg.com/imageserve/5a8df2664bbe6f2652f62bf3/416x416.jpg?background=000000&cropX1=1836&cropX2=2674&cropY1=999&cropY2=1837
5181,ZALIK,44 years old,1069,Male,None,https://specials-images.forbesimg.com/imageserve/59e786c6a7ea436b47b40253/416x416.jpg?background=000000&cropX1=1440&cropX2=2563&cropY1=1140&cropY2=2263
1455,zhAO,52 years old,1070,Male,Singapore,https://specials-images.forbesimg.com/imageserve/5a80f59c4bbe6f2652f543c3/416x416.jpg?background=000000&cropX1=315&cropX2=2923&cropY1=563&cropY2=3172
5652,aRGYRos,81 years old,1071,M,None,https:http://specials-images.forbesimg.com/imageserve/57e191fb4bbe6f6781c52f34/416x416.jpg?background=000000&cropX1=8&cropX2=744&cropY1=216&cropY2=952
6682,arRILLAGA,81 years old,1072,None,None,https://specials-images.forbesimg.com/imageserve/945fe0ddbac172f5cc502aa692162731/416x416.jpg?background=000000&cropX1=156&cropX2=668&cropY1=39&cropY2=551
2899,bRONFMAN,86 years old,1073,M,Canada,https://specials-images.forbesimg.com/imageserve/5a7ba389a7ea43169012f184/416x416.jpg?background=000000&cropX1=351&cropX2=2455&cropY1=0&cropY2=2103
3880,bUCK,87 years old,1074,None,United States,https://specials-images.forbesimg.com/imageserve/d49004dde899836482456b533a9e22d9/416x416.jpg?background=000000&cropX1=159&cropX2=612&cropY1=47&cropY2=500
9010,CHEN,50 years old,1075,Female,China,https://specials-images.forbesimg.com/imageserve/d49004dde899836482456b533a9e22d9/416x416.jpg?background=000000&cropX1=159&cropX2=612&cropY1=47&cropY2=500
3871,cHEN,59 years old,1076,Female,None,https://specials-images.forbesimg.com/imageserve/5a57a8af4bbe6f2652f25345/416x416.jpg?background=000000&cropX1=28&cropX2=239&cropY1=1&cropY2=212
8776,cHU,48 years old,1077,F,None,https://specials-images.forbesimg.com/imageserve/913c271ffb6af89c53465bf2b73b8992/416x416.jpg?background=000000&cropX1=34&cropX2=623&cropY1=0&cropY2=590
8913,coUTu,91 years old,1078,M,None,https://specials-images.forbesimg.com/imageserve/5a7badf34bbe6f2652f4f383/416x416.jpg?background=000000&cropX1=3&cropX2=1249&cropY1=420&cropY2=1666
3788,CUTRALe,71 years old,1079,None,Brazil,https://specials-images.forbesimg.com/imageserve/5a7b8b324bbe6f2652f4f0a4/416x416.jpg?background=000000&cropX1=334&cropX2=2327&cropY1=9&cropY2=2000
5860,daLMIA,,1080,None,None,https://specials-images.forbesimg.com/imageserve/59cc130131358e542c02fbb3/416x416.jpg?background=000000&cropX1=23&cropX2=3648&cropY1=821&cropY2=4448
1031,DOUGLas,71 years old,1081,F,None,https://specials-images.forbesimg.com/imageserve/413522d9d9bee09400dc7128d02fff17/416x416.jpg?background=000000&cropX1=124&cropX2=736&cropY1=5&cropY2=617
7234,egYDIO ARRUDA VILLELA FILho,48 years old,1082,M,None,https://specials-images.forbesimg.com/imageserve/413522d9d9bee09400dc7128d02fff17/416x416.jpg?background=000000&cropX1=124&cropX2=736&cropY1=5&cropY2=617
2766,ERNI,53 years old,1083,None,Switzerland,https://specials-images.forbesimg.com/imageserve/413522d9d9bee09400dc7128d02fff17/416x416.jpg?background=000000&cropX1=124&cropX2=736&cropY1=5&cropY2=617
2966,eSTEVES,49 years old,1084,None,None,https://specials-images.forbesimg.com/imageserve/5a7b7b534bbe6f2652f4ee88/416x416.jpg?background=000000&cropX1=17&cropX2=2680&cropY1=6&cropY2=2667
1342,FIDANI,63 years old,1085,None,Canada,https://specials-images.forbesimg.com/imageserve/b5db05ee754e520e9b3e3c6b12abd1a5/416x416.jpg?background=000000&cropX1=76&cropX2=673&cropY1=27&cropY2=625
8185,FIRODia,73 years old,1086,M,None,https://specials-images.forbesimg.com/imageserve/59cc11ab31358e542c02fafe/416x416.jpg?background=000000&cropX1=15&cropX2=2141&cropY1=15&cropY2=2140
3143,GANTNer,50 years old,1087,M,None,https://specials-images.forbesimg.com/imageserve/5a81234e4bbe6f2652f54602/416x416.jpg?background=000000&cropX1=726&cropX2=4430&cropY1=0&cropY2=3702
7527,gENG,55 years old,1088,None,None,https://specials-images.forbesimg.com/imageserve/fc83e75cfd66a510511d074e06658adc/416x416.jpg?background=000000&cropX1=0&cropX2=709&cropY1=52&cropY2=761
7056,gOLDHAr,56 years old,1089,M,None,https://specials-images.forbesimg.com/imageserve/5a7bb1184bbe6f2652f4f38a/416x416.jpg?background=000000&cropX1=14&cropX2=2141&cropY1=478&cropY2=2607
1280,HERRERo,68 years old,1090,F,Spain,https://specials-images.forbesimg.com/imageserve/5a811031a7ea43169013400b/416x416.jpg?background=000000&cropX1=2618&cropX2=3775&cropY1=1379&cropY2=2536
3057,hinTZE,64 years old,1091,M,None,https://specials-images.forbesimg.com/imageserve/5ac95828a7ea432fbc1e59a5/416x416.jpg?background=000000&cropX1=914&cropX2=2497&cropY1=445&cropY2=2027
6518,KESAEV,51 years old,1092,M,Russia,https://specials-images.forbesimg.com/imageserve/58a263294bbe6f0e5586ba56/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=64&cropY2=807
8637,KOON,57 years old,1093,Male,None,https://specials-images.forbesimg.com/imageserve/5a9553d131358e79a28a60e0/416x416.jpg?background=000000&cropX1=33&cropX2=1054&cropY1=245&cropY2=1267
1635,lANGNEss,65 years old,1094,Male,None,https://specials-images.forbesimg.com/imageserve/5a9553d131358e79a28a60e0/416x416.jpg?background=000000&cropX1=33&cropX2=1054&cropY1=245&cropY2=1267
9992,LI,54 years old,1095,None,None,https://specials-images.forbesimg.com/imageserve/5a9553d131358e79a28a60e0/416x416.jpg?background=000000&cropX1=33&cropX2=1054&cropY1=245&cropY2=1267
7895,mAMUT,58 years old,1096,None,None,https://specials-images.forbesimg.com/imageserve/5a8089c7a7ea431690133978/416x416.jpg?background=000000&cropX1=858&cropX2=2972&cropY1=99&cropY2=2214
4163,marINHo,64 years old,1097,M,None,https://specials-images.forbesimg.com/imageserve/5a7b7fd231358e4955acddb8/416x416.jpg?background=000000&cropX1=234&cropX2=1084&cropY1=2&cropY2=853
1076,MCLANE,81 years old,1098,Male,None,https://specials-images.forbesimg.com/imageserve/59de73b04bbe6f37dda057e7/416x416.jpg?background=000000&cropX1=819&cropX2=2165&cropY1=347&cropY2=1693
5035,mOTSEPE,56 years old,1099,M,None,https://specials-images.forbesimg.com/imageserve/5a80fe9aa7ea431690133f53/416x416.jpg?background=000000&cropX1=13&cropX2=1397&cropY1=236&cropY2=1619
9613,OETKER,51 years old,1100,None,None,https://specials-images.forbesimg.com/imageserve/5a7e0642a7ea431690131d18/416x416.jpg?background=000000&cropX1=1&cropX2=560&cropY1=74&cropY2=633
2595,oeTKER,74 years old,1101,M,None,https://specials-images.forbesimg.com/imageserve/5a7e07b031358e4955ad0ca8/416x416.jpg?background=000000&cropX1=4&cropX2=1108&cropY1=64&cropY2=1169
4438,oETKER,45 years old,1102,M,None,https://specials-images.forbesimg.com/imageserve/5a7e0dda31358e4955ad0e11/416x416.jpg?background=000000&cropX1=886&cropX2=3401&cropY1=293&cropY2=2806
9356,oetKER,70 years old,1103,Male,Germany,https://specials-images.forbesimg.com/imageserve/5a7e0dda31358e4955ad0e11/416x416.jpg?background=000000&cropX1=886&cropX2=3401&cropY1=293&cropY2=2806
4770,oETKEr,39 years old,1104,Female,None,https://specials-images.forbesimg.com/imageserve/5a7e1aa031358e4955ad1098/416x416.jpg?background=000000&cropX1=12&cropX2=2712&cropY1=490&cropY2=3189
5150,oeTKEr,67 years old,1105,None,Germany,https://specials-images.forbesimg.com/imageserve/5a7e3bd231358e4955ad12cf/416x416.jpg?background=000000&cropX1=1253&cropX2=4424&cropY1=21&cropY2=3192
9409,prITZKER,58 years old,1106,M,None,https:http://specials-images.forbesimg.com/imageserve/1788ff3eca5d8941d3b38c5bb28f8f6c/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=56&cropY2=800
